"V1","V2","cid_match","cid_non_match","cid_max_non_match","cid_min_non_match","ss","s2","s3","Data card","Laptop","Network device","SmartPhone","USB modem","phone_matched","vendor_matched","l2_dist_diff_1","l1_dist_diff_1","l2_dist_diff_2","l1_dist_diff_2","cid_match_adj","cid_non_match_adj","cid_max_non_match_adj","cid_min_non_match_adj","ss_adj","s2_adj","s3_adj"
"904",158500411793,158516497707,0,17,11,6,0,0,0,0,1,0,0,0,0,0,31421.7888983047,16623.7344359042,31421.7888983047,16623.7344359042,0,17,11,6,0,0,0
"905",158524011355,158535971159,0,35,25,10,0,0,0,0,1,0,1,0,0,0,14083.9625800219,5360.53114649063,14083.9625800219,5360.53114649063,0,35,25,10,0,0,0
"906",158523324811,158531369679,0,5,4,1,0,0,0,0,0,0,2,0,0,0,14343.2765146904,8973.59725004321,14343.2765146904,8973.59725004321,0,52,33,19,0,0,0
"907",158526252825,158531551379,0,17,11,6,0,0,0,0,0,0,2,0,1,1,62219.3587784605,45607.9848076443,62219.3587784605,45607.9848076443,0,17,11,6,0,0,0
"908",158500411793,158508364923,0,19,11,8,0,0,0,0,1,0,1,0,0,0,23048.2472015362,9442.09550538714,23048.2472015362,9442.09550538714,0,19,11,8,0,0,0
"909",158505222935,158526325669,0,15,11,4,0,0,0,0,0,0,2,0,1,1,5628.18976175293,3379.78442577259,5628.18976175293,3379.78442577259,0,46,35,11,0,0,0
"910",158507135235,158536856225,0,37,21,16,0,0,0,0,0,0,2,0,0,0,31935.3346178315,13859.7050624013,31935.3346178315,13859.7050624013,0,37,21,16,0,0,0
"911",158520030347,158599703973,0,28,25,3,0,0,0,0,0,0,2,0,0,0,6625.42022592175,2940.8255297338,6625.42022592175,2940.8255297338,0,43,25,18,0,0,0
"912",158502683611,158516797249,0,44,31,13,0,0,0,0,0,0,1,0,0,0,17925.5101564134,5869.30755270202,17925.5101564134,5869.30755270202,0,44,31,13,0,0,0
"913",158521754357,158528850739,0,17,10,7,0,0,0,1,0,0,1,0,0,0,7679.40637142624,4033.01498498507,7679.40637142624,4033.01498498507,0,17,10,7,0,0,0
"914",158523324811,158599593211,0,13,12,1,0,0,0,0,0,0,2,0,0,0,8481.34519322722,4534.68752766449,8481.34519322722,4534.68752766449,0,45,33,12,0,0,0
"915",158523242175,158530991939,0,9,7,2,0,0,0,0,0,0,2,0,0,0,25861.2613509504,8114.29116906135,25861.2613509504,8114.29116906135,0,9,7,2,0,0,0
"916",158526548239,158537942677,0,57,48,9,0,0,0,0,0,0,2,0,0,1,3351.90257249062,1957.75343465762,3351.90257249062,1957.75343465762,0,101,53,48,0,0,0
"917",158505653213,158537049775,0,16,8,8,0,0,0,0,0,0,2,0,0,1,4020.11097521061,3157.68988861939,4020.11097521061,3157.68988861939,0,16,8,8,0,0,0
"918",158524011011,158528849189,1,38,21,17,0.0454545454545455,0.0555555555555556,0.05,0,1,0,1,0,0,0,8112.72926767968,5363.03092821805,8112.72926767968,5363.03092821805,1,38,21,17,0.0454545454545455,0.0555555555555556,0.05
"919",158507183223,158527183389,0,29,24,5,0,0,0,0,0,0,2,0,0,0,22671.6914548019,10412.6956278502,22671.6914548019,10412.6956278502,0,29,24,5,0,0,0
"920",158503439635,158514202267,0,7,5,2,0,0,0,0,0,0,2,0,0,0,5717.28810664913,3474.8628954774,5717.28810664913,3474.8628954774,0,136,92,44,0,0,0
"921",158526470823,158527685563,0,12,7,5,0,0,0,0,0,0,2,0,0,0,10748.636169765,5454.65799247962,10748.636169765,5454.65799247962,0,12,7,5,0,0,0
"922",158504104657,158515590685,0,44,31,13,0,0,0,0,1,0,1,0,0,0,13918.5669473165,7128.92029981034,13918.5669473165,7128.92029981034,0,44,31,13,0,0,0
"923",158516797249,158533697379,0,44,31,13,0,0,0,0,0,0,2,0,0,0,40399.7236378839,19655.8666616414,40399.7236378839,19655.8666616414,0,44,31,13,0,0,0
"924",158530880373,158533714541,0,51,26,25,0,0,0,0,0,0,2,0,0,0,13143.7773986194,8195.57616420114,13143.7773986194,8195.57616420114,0,51,26,25,0,0,0
"925",158505653213,158529633307,0,13,8,5,0,0,0,0,0,0,2,0,0,1,13772.674852838,8984.11927241959,13772.674852838,8984.11927241959,0,50,42,8,0,0,0
"926",158528849189,158529025923,0,31,18,13,0,0,0,0,1,0,1,0,0,0,28903.4927164506,11169.1541240955,28903.4927164506,11169.1541240955,0,31,18,13,0,0,0
"927",158514437601,158530782111,0,18,10,8,0,0,0,0,1,0,1,0,0,0,4078.16102551208,1995.11405321993,4078.16102551208,1995.11405321993,0,18,10,8,0,0,0
"928",158503845079,158523242175,0,4,2,2,0,0,0,0,0,0,2,0,0,0,71657.2842869595,36599.2387354263,71657.2842869595,36599.2387354263,0,4,2,2,0,0,0
"929",158524011019,158535971159,0,38,28,10,0,0,0,0,1,0,1,0,0,0,6884.31449126969,3410.46907568292,6884.31449126969,3410.46907568292,0,38,28,10,0,0,0
"930",158528850875,158537959439,0,48,45,3,0,0,0,0,1,0,1,0,0,0,25883.1615356287,10736.40545582,25883.1615356287,10736.40545582,0,49,45,4,0,0,0
"931",158500730293,158528710497,0,11,10,1,0,0,0,0,0,0,2,0,0,0,9882.96769447869,4691.62697455527,9882.96769447869,4691.62697455527,0,19,10,9,0,0,0
"932",158524002695,158524898803,0,73,41,32,0,0,0,0,0,0,2,0,0,0,7090.26895333842,4213.35045527794,7090.26895333842,4213.35045527794,0,73,41,32,0,0,0
"933",158500941403,158530718775,0,9,5,4,0,0,0,0,0,0,2,0,0,0,12918.7424233646,7636.72112676869,12918.7424233646,7636.72112676869,0,16,11,5,0,0,0
"934",158535086725,158537080635,0,8,6,2,0,0,0,0,0,0,2,0,0,0,61008.2805360851,34024.0701584675,61008.2805360851,34024.0701584675,0,23,17,6,0,0,0
"935",158521231333,158529025923,0,26,13,13,0,0,0,0,0,0,2,0,0,0,40922.3091024862,22610.8852967146,40922.3091024862,22610.8852967146,0,26,13,13,0,0,0
"936",158527521191,158534344291,0,8,7,1,0,0,0,0,1,0,1,0,0,0,7975.49383230641,4316.10845048667,7975.49383230641,4316.10845048667,0,37,30,7,0,0,0
"937",158523272017,158529027621,0,11,6,5,0,0,0,0,0,0,2,0,0,1,31430.1141226811,18198.4870688205,31430.1141226811,18198.4870688205,0,22,16,6,0,0,0
"938",158524011029,158533303379,0,52,44,8,0,0,0,0,0,0,2,0,0,0,4544.00352795161,2871.58828789224,4544.00352795161,2871.58828789224,0,52,44,8,0,0,0
"939",158521231333,158538549041,0,15,13,2,0,0,0,0,0,0,2,0,0,0,4982.08022508525,1677.72952406738,4982.08022508525,1677.72952406738,0,65,52,13,0,0,0
"940",158523242175,158538549041,0,4,2,2,0,0,0,0,0,0,2,0,0,0,50470.3289766792,26999.7811177273,50470.3289766792,26999.7811177273,0,54,52,2,0,0,0
"941",158515886411,158535306035,0,19,16,3,0,0,0,0,0,0,2,0,0,0,9940.26231677038,6716.67653863038,9940.26231677038,6716.67653863038,0,47,31,16,0,0,0
"942",158507025965,158524891611,0,19,14,5,0,0,0,0,1,0,1,0,0,0,7490.96882075293,3810.59259870881,7490.96882075293,3810.59259870881,0,19,14,5,0,0,0
"943",158526768253,158598060279,0,36,19,17,0,0,0,0,0,0,2,0,0,0,32888.187744524,15817.8918713997,32888.187744524,15817.8918713997,0,36,19,17,0,0,0
"944",158536600757,158537080635,0,23,21,2,0,0,0,0,0,0,1,0,0,0,20605.8597582119,4292.34078867261,20605.8597582119,4292.34078867261,0,38,21,17,0,0,0
"945",158520675947,158522679977,0,27,16,11,0,0,0,0,0,0,2,0,0,0,13367.8857058653,8039.59234187284,13367.8857058653,8039.59234187284,0,27,16,11,0,0,0
"946",158500670731,158505653213,0,12,8,4,0,0,0,0,1,0,1,0,0,0,26031.6601192363,10300.8092988817,26031.6601192363,10300.8092988817,0,16,8,8,0,0,0
"947",158529027621,158536558521,0,13,8,5,0,0,0,0,0,0,2,0,0,1,28489.4136583287,20477.9437111675,28489.4136583287,20477.9437111675,0,24,16,8,0,0,0
"948",158503845079,158531839153,0,9,7,2,0,0,0,0,0,0,2,0,0,0,37822.5405314872,22141.8753345053,37822.5405314872,22141.8753345053,0,9,7,2,0,0,0
"949",158507135235,158537236155,0,19,16,3,0,0,0,0,0,0,2,0,0,0,32851.0181775345,12752.6438099487,32851.0181775345,12752.6438099487,0,40,24,16,0,0,0
"950",158503851673,158508828513,0,42,23,19,0,0,0,0,0,0,2,0,0,0,1198.92899335,525.725597117574,1198.92899335,525.725597117574,0,42,23,19,0,0,0
"951",158516497707,158520756013,0,9,6,3,0,0,0,0,0,0,1,0,0,0,11113.6946579392,6673.3821126699,11113.6946579392,6673.3821126699,0,49,43,6,0,0,0
"952",158500941403,158539784377,0,5,4,1,0,0,0,0,1,0,1,0,0,1,18444.2371731073,6644.21132854484,18444.2371731073,6644.21132854484,0,12,11,1,0,0,0
"953",158517547861,158527685563,0,22,15,7,0,0,0,0,0,0,2,0,0,0,22947.5385825567,13305.6480113036,22947.5385825567,13305.6480113036,0,22,15,7,0,0,0
"954",158507135235,158538406629,0,17,16,1,0,0,0,0,0,0,2,0,0,0,13849.7505617597,5233.80040128611,13849.7505617597,5233.80040128611,0,18,16,2,0,0,0
"955",158500941403,158526820167,0,12,8,4,0,0,0,0,0,0,2,0,0,0,47592.2823453029,21782.2277980925,47592.2823453029,21782.2277980925,0,19,11,8,0,0,0
"956",158524968365,158598102309,0,26,24,2,0,0,0,0,0,0,2,0,0,0,7610.40260563134,2673.02881612433,7610.40260563134,2673.02881612433,0,47,24,23,0,0,0
"957",158514064369,158537942677,0,35,26,9,0,0,0,0,0,0,1,0,0,0,1417.14444499715,401.421108396218,1417.14444499715,401.421108396218,0,79,53,26,0,0,0
"958",158516797249,158516997599,0,33,31,2,0,0,0,0,0,0,2,0,0,0,21300.3753099528,7634.7435753445,21300.3753099528,7634.7435753445,0,34,31,3,0,0,0
"959",158524011021,158537080635,0,29,27,2,0,0,0,0,0,0,2,0,0,0,6503.36102877999,1088.73576107606,6503.36102877999,1088.73576107606,0,44,27,17,0,0,0
"960",158500941403,158533833951,0,8,4,4,0,0,0,0,0,0,2,0,1,1,55345.3220202966,34603.4234646779,55345.3220202966,34603.4234646779,0,15,11,4,0,0,0
"961",158514064335,158528849161,0,34,20,14,0,0,0,0,1,0,0,0,0,0,3232.72849832057,1070.92263503487,3232.72849832057,1070.92263503487,0,34,20,14,0,0,0
"962",158523242175,158524002695,0,43,41,2,0,0,0,0,0,0,2,0,0,0,31008.876254953,10057.6248399473,31008.876254953,10057.6248399473,0,43,41,2,0,0,0
"963",158504189539,158515687371,0,18,13,5,0,0,0,0,0,0,2,0,0,0,43795.4109781952,16976.8699216786,43795.4109781952,16976.8699216786,0,53,32,21,0,0,0
"964",158522775359,158535693543,0,19,17,2,0,0,0,0,0,0,2,0,0,0,30303.2074311559,12717.6543791373,30303.2074311559,12717.6543791373,0,27,17,10,0,0,0
"965",158528850493,158598102309,0,38,36,2,0,0,0,0,0,0,2,0,0,0,1410.97826874454,413.81772661677,1410.97826874454,413.81772661677,0,59,36,23,0,0,0
"966",158514064369,158517166011,0,28,26,2,0,0,0,0,1,0,0,0,0,0,15289.4359020374,4654.62697920834,15289.4359020374,4654.62697920834,0,33,26,7,0,0,0
"967",158526742489,158537236155,0,12,9,3,0,0,0,0,0,0,2,0,0,0,31307.7707766546,13857.859405461,31307.7707766546,13857.859405461,0,33,24,9,0,0,0
"968",158522679977,158527183389,0,21,16,5,0,0,0,0,0,0,2,0,0,0,26714.3279052868,14326.0285662781,26714.3279052868,14326.0285662781,0,21,16,5,0,0,0
"969",158534056291,158537959439,0,8,5,3,0,0,0,0,0,0,2,0,1,1,59574.5854152618,41864.9831321427,59574.5854152618,41864.9831321427,0,9,5,4,0,0,0
"970",158505653139,158510090027,0,62,58,4,0,0,0,0,0,0,2,0,0,0,5907.8996456041,2591.62313811582,5907.8996456041,2591.62313811582,0,82,58,24,0,0,0
"971",158527784041,158599409443,0,21,12,9,0,0,0,0,1,0,1,0,0,0,33594.7473834853,22809.1677958638,33594.7473834853,22809.1677958638,0,21,12,9,0,0,0
"972",158524011019,158598060279,0,47,28,19,0,0,0,0,1,0,1,0,0,0,4844.16822084227,2353.38682674981,4844.16822084227,2353.38682674981,0,47,28,19,0,0,0
"973",158508364923,158539784377,0,9,8,1,0,0,0,0,1,0,1,0,0,0,9437.68025560323,5247.84245181957,9437.68025560323,5247.84245181957,0,9,8,1,0,0,0
"974",158536558521,158599337515,0,23,15,8,0,0,0,0,0,0,2,0,0,0,14200.7636719328,8732.40617475946,14200.7636719328,8732.40617475946,0,23,15,8,0,0,0
"975",158508364923,158521057825,0,10,8,2,0,0,0,0,0,0,1,1,0,0,34326.8115010548,26631.6261186512,34326.8115010548,26631.6261186512,0,16,8,8,0,0,0
"976",158505653139,158525734415,0,15,11,4,0,0,0,0,0,0,2,0,0,0,34575.6696803005,16817.2633715126,34575.6696803005,16817.2633715126,0,44,24,20,0,0,0
"977",158527014991,158533697379,0,20,13,7,0,0,0,0,0,0,2,0,0,0,13654.0604913796,7920.62520980799,13654.0604913796,7920.62520980799,0,20,13,7,0,0,0
"978",158508415291,158528694919,0,13,7,6,0,0,0,0,0,0,1,0,0,0,17067.7294613584,10429.241101123,17067.7294613584,10429.241101123,0,13,7,6,0,0,0
"979",158503655953,158503892443,0,9,6,3,0,0,0,0,0,0,2,0,0,0,42066.3325293531,31240.4729241551,42066.3325293531,31240.4729241551,0,18,13,5,0,0,0
"980",158528694919,158530991939,0,13,7,6,0,0,0,0,0,0,2,0,0,0,371.942408269367,398.937619050305,371.942408269367,398.937619050305,0,13,7,6,0,0,0
"981",158510090027,158522134689,0,60,58,2,0,0,0,0,0,0,2,0,0,0,6901.13539616651,3049.46621297968,6901.13539616651,3049.46621297968,0,65,58,7,0,0,0
"982",158505653139,158599409443,0,13,9,4,0,0,0,0,1,0,1,0,0,0,49795.975547669,35556.2787517452,49795.975547669,35556.2787517452,0,33,24,9,0,0,0
"983",158507606357,158527183389,0,7,5,2,0,0,0,0,0,0,2,0,0,0,37362.4655653143,28850.7141614147,37362.4655653143,28850.7141614147,0,36,31,5,0,0,0
"984",158526470823,158533714541,0,31,26,5,0,0,0,0,0,0,2,0,0,0,4840.91217426773,2458.90926508971,4840.91217426773,2458.90926508971,0,31,26,5,0,0,0
"985",158531369679,158536856225,0,25,21,4,0,0,0,0,0,0,2,0,0,0,16845.2696656906,7188.81665953421,16845.2696656906,7188.81665953421,0,40,21,19,0,0,0
"986",158517520405,158599593211,0,21,12,9,0,0,0,0,0,0,2,0,0,0,16064.5379913577,10704.0265850608,16064.5379913577,10704.0265850608,0,21,12,9,0,0,0
"987",158516882001,158517166011,0,10,8,2,0,0,0,0,1,0,1,0,0,0,15985.8698594874,3392.26411934018,15985.8698594874,3392.26411934018,0,15,8,7,0,0,0
"988",158505407647,158514202411,0,47,43,4,0,0,0,0,0,0,1,0,0,0,11833.2484558535,3289.19902303188,11833.2484558535,3289.19902303188,0,47,43,4,0,0,0
"989",158516882001,158531370233,0,21,13,8,0,0,0,0,0,0,2,0,0,0,11472.2797416768,4820.7043744158,11472.2797416768,4820.7043744158,0,21,13,8,0,0,0
"990",158522835021,158535617183,0,22,14,8,0,0,0,0,0,0,2,0,0,0,21182.5082655032,14837.6464972241,21182.5082655032,14837.6464972241,0,33,19,14,0,0,0
"991",158521282171,158522944879,0,9,5,4,0,0,0,0,0,0,2,0,0,0,28073.823342818,16343.6280242731,28073.823342818,16343.6280242731,0,9,5,4,0,0,0
"992",158515729817,158537080635,0,6,4,2,0,0,0,0,0,0,2,0,0,0,67934.5498184166,41100.1295477326,67934.5498184166,41100.1295477326,0,34,17,17,0,0,0
"993",158510090027,158536774107,0,65,58,7,0,0,0,0,0,0,2,0,0,0,42598.2097995543,19553.2478601886,42598.2097995543,19553.2478601886,0,65,58,7,0,0,0
"994",158503476701,158522171733,0,4,3,1,0,0,0,0,0,0,2,0,1,1,44429.9009959165,32283.4103305547,44429.9009959165,32283.4103305547,0,39,22,17,0,0,0
"995",158500411793,158529353319,0,31,20,11,0,0,0,0,1,0,1,0,0,0,22213.2944736305,11710.8331261743,22213.2944736305,11710.8331261743,0,31,20,11,0,0,0
"996",158529872369,158537236155,0,8,5,3,0,0,0,0,0,0,2,0,0,1,22984.6755193116,15022.7698559127,22984.6755193116,15022.7698559127,0,29,24,5,0,0,0
"997",158530211533,158539469491,0,47,38,9,0,0,0,0,0,0,2,0,0,0,5573.28067907654,3311.17851922163,5573.28067907654,3311.17851922163,0,47,38,9,0,0,0
"998",158515590685,158534056291,0,36,31,5,0,0,0,0,1,0,1,0,0,0,1511.71975793057,999.908471154629,1511.71975793057,999.908471154629,0,36,31,5,0,0,0
"999",158530067653,158599703973,0,44,41,3,0,0,0,0,0,0,2,0,0,0,45.2608136564777,1281.91879465404,45.2608136564777,1281.91879465404,0,59,41,18,0,0,0
"1000",158524417875,158536558521,0,58,50,8,0,0,0,0,0,0,2,0,0,1,686.963466177438,497.059999031208,686.963466177438,497.059999031208,0,58,50,8,0,0,0
"1001",158526325669,158535971159,0,14,10,4,0,0,0,0,0,0,2,0,0,0,3983.16383948745,1618.19287545888,3983.16383948745,1618.19287545888,0,45,35,10,0,0,0
"1002",158517520405,158536794911,0,21,12,9,0,0,0,0,0,0,2,0,0,0,9075.37567964446,4828.16540102487,9075.37567964446,4828.16540102487,0,21,12,9,0,0,0
"1003",158515590685,158538335547,0,36,31,5,0,0,0,0,1,0,1,0,0,0,38170.9200325794,18788.2498164749,38170.9200325794,18788.2498164749,0,37,31,6,0,0,0
"1004",158517166011,158523272017,0,8,6,2,0,0,0,0,1,0,1,0,0,0,32913.2455156599,17208.9377040189,32913.2455156599,17208.9377040189,0,13,7,6,0,0,0
"1005",158500941403,158599337515,0,19,15,4,0,0,0,0,0,0,2,0,1,1,22308.8207288669,13198.5136887917,22308.8207288669,13198.5136887917,0,26,15,11,0,0,0
"1006",158506598841,158526548239,0,50,48,2,0,0,0,0,0,0,1,1,0,0,6084.10240659785,2419.12777305684,6084.10240659785,2419.12777305684,0,51,48,3,0,0,0
"1007",158517166011,158528850875,0,47,45,2,0,0,0,0,2,0,0,0,1,1,17298.750578941,6836.79227056674,17298.750578941,6836.79227056674,0,52,45,7,0,0,0
"1008",158528850875,158534056291,0,50,45,5,0,0,0,0,1,0,1,0,0,0,3739.90976013216,2163.36429261878,3739.90976013216,2163.36429261878,0,50,45,5,0,0,0
"1009",158503655953,158525739649,0,10,7,3,0,0,0,0,0,0,1,1,0,0,94785.7041453813,59166.4939115791,94785.7041453813,59166.4939115791,0,12,7,5,0,0,0
"1010",158524891611,158526252825,0,25,14,11,0,0,0,0,1,0,1,0,0,0,55089.0578364719,37106.2956824634,55089.0578364719,37106.2956824634,0,25,14,11,0,0,0
"1011",158528850493,158537236155,0,39,36,3,0,0,0,0,0,0,2,0,0,0,6172.99626846801,1242.14396454332,6172.99626846801,1242.14396454332,0,60,36,24,0,0,0
"1012",158506092285,158534672079,0,13,7,6,0,0,0,0,0,0,2,0,0,0,43851.9745798413,20617.2388506697,43851.9745798413,20617.2388506697,0,65,59,6,0,0,0
"1013",158528850813,158538745393,0,7,6,1,0,0,0,0,0,0,1,1,0,0,11750.4036244682,8746.27798053789,11750.4036244682,8746.27798053789,0,15,9,6,0,0,0
"1014",158522134783,158539452269,0,16,11,5,0,0,0,0,0,0,2,0,0,0,12383.1698818677,9116.29323346758,12383.1698818677,9116.29323346758,0,16,11,5,0,0,0
"1015",158506092285,158524011325,0,53,46,7,0,0,0,0,0,0,2,0,0,0,10274.2570923139,5210.3674786214,10274.2570923139,5210.3674786214,0,105,59,46,0,0,0
"1016",158520806509,158525418999,0,70,38,32,0,0,0,0,0,0,2,0,0,0,1738.90563045067,2789.33557457953,1738.90563045067,2789.33557457953,0,70,38,32,0,0,0
"1017",158528861653,158529633307,0,6,5,1,0,0,0,0,0,0,1,1,0,0,6735.3963729209,3053.38544884641,6735.3963729209,3053.38544884641,0,66,42,24,0,0,0
"1018",158514202267,158527014991,0,12,7,5,0,0,0,0,0,0,2,0,0,0,35367.8057808456,22047.3609543467,35367.8057808456,22047.3609543467,0,99,92,7,0,0,0
"1019",158516799767,158524011043,0,65,61,4,0,0,0,0,0,0,2,0,0,0,35560.261799637,15392.7694231165,35560.261799637,15392.7694231165,0,67,61,6,0,0,0
"1020",158500832267,158535086725,0,17,11,6,0,0,0,0,0,0,2,0,0,0,9037.03442160702,6793.55299041405,9037.03442160702,6793.55299041405,0,17,11,6,0,0,0
"1021",158508415291,158514064369,0,33,26,7,0,0,0,0,0,0,0,0,0,0,20851.241267832,11811.214177345,20851.241267832,11811.214177345,0,33,26,7,0,0,0
"1022",158520842209,158528849161,0,18,14,4,0,0,0,0,1,0,1,0,0,0,15132.8565537309,8104.04685791857,15132.8565537309,8104.04685791857,0,18,14,4,0,0,0
"1023",158502911917,158526820167,0,34,26,8,0,0,0,0,0,0,2,0,0,0,60990.7888285889,39662.8523925033,60990.7888285889,39662.8523925033,0,34,26,8,0,0,0
"1024",158504104657,158599703973,0,16,13,3,0,0,0,0,0,0,2,0,1,1,10315.2748949545,3460.96451544103,10315.2748949545,3460.96451544103,0,31,18,13,0,0,0
"1025",158521057825,158524417875,0,52,50,2,0,0,0,0,0,0,1,1,0,0,14347.1300958657,4355.64729349762,14347.1300958657,4355.64729349762,0,58,50,8,0,0,0
"1026",158500670731,158528861599,0,34,30,4,0,0,0,0,2,0,0,0,1,1,16761.8209480725,5258.74083835994,16761.8209480725,5258.74083835994,0,38,30,8,0,0,0
"1027",158506092285,158510090027,0,65,58,7,0,0,0,0,0,0,2,0,0,0,6742.41760546172,3620.29431611027,6742.41760546172,3620.29431611027,0,117,59,58,0,0,0
"1028",158501557263,158528852153,0,43,35,8,0,0,0,0,0,0,2,0,0,0,2672.54098772593,1750.19512830333,2672.54098772593,1750.19512830333,0,109,74,35,0,0,0
"1029",158521057825,158527185851,0,16,14,2,0,0,0,0,0,0,1,1,0,0,19933.2705614283,7177.76565031291,19933.2705614283,7177.76565031291,0,22,14,8,0,0,0
"1030",158530782111,158598060279,0,29,19,10,0,0,0,0,1,0,1,0,0,0,7057.7134096771,3345.50648871725,7057.7134096771,3345.50648871725,0,29,19,10,0,0,0
"1031",158507587401,158537080635,0,12,10,2,0,0,0,0,0,0,2,0,0,0,57902.8034402051,29393.5194945484,57902.8034402051,29393.5194945484,0,27,17,10,0,0,0
"1032",158528852153,158599703973,0,38,35,3,0,0,0,0,0,0,2,0,0,0,5064.4441429674,1580.42274459692,5064.4441429674,1580.42274459692,0,53,35,18,0,0,0
"1033",158524891611,158531112773,0,16,14,2,0,0,0,0,1,0,1,0,0,0,12336.3548686921,8019.63327858999,12336.3548686921,8019.63327858999,0,16,14,2,0,0,0
"1034",158507025965,158521139133,0,17,12,5,0,0,0,0,0,0,2,0,0,0,5809.11087522507,2568.54513247452,5809.11087522507,2568.54513247452,0,17,12,5,0,0,0
"1035",158516797249,158531839153,0,38,31,7,0,0,0,0,0,0,2,0,0,0,44635.3493739142,23933.357396641,44635.3493739142,23933.357396641,0,38,31,7,0,0,0
"1036",158501037171,158516086365,0,19,10,9,0,0,0,0,0,0,2,0,0,0,33582.065362938,19446.8196092865,33582.065362938,19446.8196092865,0,19,10,9,0,0,0
"1037",158508828521,158528849189,0,26,18,8,0,0,0,0,1,0,1,0,0,0,24169.7473181216,14489.6198930295,24169.7473181216,14489.6198930295,0,26,18,8,0,0,0
"1038",158515581635,158530067653,0,44,41,3,0,0,0,0,0,0,1,1,0,0,16948.1425211043,7984.62502747944,16948.1425211043,7984.62502747944,0,64,41,23,0,0,0
"1039",158536856225,158539784377,0,22,21,1,0,0,0,0,1,0,1,0,0,0,1761.3386720417,923.37497908952,1761.3386720417,923.37497908952,0,22,21,1,0,0,0
"1040",158507183223,158524011021,0,51,27,24,0,0,0,0,0,0,2,0,0,0,7141.16284789669,1905.47609804464,7141.16284789669,1905.47609804464,0,51,27,24,0,0,0
"1041",158514437601,158528852153,0,43,35,8,0,0,0,0,0,0,2,0,0,0,2853.62078986419,1646.34396260462,2853.62078986419,1646.34396260462,0,43,35,8,0,0,0
"1042",158503655953,158525436943,0,15,12,3,0,0,0,0,0,0,2,0,0,0,23693.1051015552,14831.8857221202,23693.1051015552,14831.8857221202,0,17,12,5,0,0,0
"1043",158526548205,158531839153,0,9,7,2,0,0,0,0,0,0,2,0,0,0,3801.1361932161,1645.43518772029,3801.1361932161,1645.43518772029,0,26,19,7,0,0,0
"1044",158529027621,158539452269,0,16,11,5,0,0,0,0,0,0,2,0,1,1,39442.0193080424,26032.9756155654,39442.0193080424,26032.9756155654,0,27,16,11,0,0,0
"1045",158527784041,158530718775,0,17,12,5,0,0,0,0,0,0,2,0,0,0,2082.93621235833,1941.12762355217,2082.93621235833,1941.12762355217,0,17,12,5,0,0,0
"1046",158530562675,158598060279,0,37,19,18,0,0,0,0,1,0,1,0,0,0,4528.15573121925,2396.4415789461,4528.15573121925,2396.4415789461,0,37,19,18,0,0,0
"1047",158501551109,158516637869,0,20,19,1,0,0,0,0,0,0,1,0,0,0,3560.00909320956,588.138768778282,3560.00909320956,588.138768778282,0,25,19,6,0,0,0
"1048",158500730487,158522529493,0,40,25,15,0,0,0,0,0,0,2,0,0,0,10518.1471990409,5330.40859418204,10518.1471990409,5330.40859418204,0,40,25,15,0,0,0
"1049",158520675947,158526252825,0,22,11,11,0,0,0,0,0,0,2,0,1,1,59094.4950720463,31669.4269875623,59094.4950720463,31669.4269875623,0,22,11,11,0,0,0
"1050",158517547861,158524011325,0,61,46,15,0,0,0,0,0,0,2,0,0,0,28144.3114628332,13303.6072703914,28144.3114628332,13303.6072703914,0,61,46,15,0,0,0
"1051",158500411793,158591031001,0,20,11,9,0,0,0,0,1,0,1,0,0,0,15310.8150302422,6880.31499214166,15310.8150302422,6880.31499214166,0,20,11,9,0,0,0
"1052",158524002695,158528861653,0,42,41,1,0,0,0,0,0,0,1,1,0,0,854.490242018527,381.748147310321,854.490242018527,381.748147310321,6,53,35,18,0.146341463414634,0.25,0.184615384615385
"1053",158524898803,158528850875,1,75,44,31,0.03125,0.03125,0.025974025974026,0,1,0,1,0,0,0,1334.61444542458,1350.71760499808,1334.61444542458,1350.71760499808,1,75,44,31,0.03125,0.03125,0.025974025974026
"1054",158524011021,158535617183,0,35,27,8,0,0,0,0,0,0,2,0,1,1,7333.66870559733,3511.00265848177,7333.66870559733,3511.00265848177,0,46,27,19,0,0,0
"1055",158525537939,158599703973,0,46,43,3,0,0,0,0,0,0,2,0,0,0,6260.66199565835,3353.80371529982,6260.66199565835,3353.80371529982,0,61,43,18,0,0,0
"1056",158516997599,158528680879,0,13,11,2,0,0,0,0,0,0,2,0,0,0,26689.5758756239,17098.2511162387,26689.5758756239,17098.2511162387,0,14,11,3,0,0,0
"1057",158531839153,158537080635,0,9,7,2,0,0,0,0,0,0,2,0,0,0,46528.4605849507,22916.8919568427,46528.4605849507,22916.8919568427,0,24,17,7,0,0,0
"1058",158514064335,158523324811,0,21,20,1,0,0,0,0,0,0,1,0,0,0,170.979499215741,158.276144153787,170.979499215741,158.276144153787,0,53,33,20,0,0,0
"1059",158533714541,158535693543,0,43,26,17,0,0,0,0,0,0,2,0,1,1,45937.2480470808,26560.8455977532,45937.2480470808,26560.8455977532,0,43,26,17,0,0,0
"1060",158503800973,158524011355,0,29,25,4,0,0,0,0,1,0,1,0,0,0,25283.9245549563,11715.4025060359,25283.9245549563,11715.4025060359,0,29,25,4,0,0,0
